
smiles,prediction,mean_similarity,in_AD,MolWt,MolLogP,HBD,HBA,RotatableBonds
Nc1nc(F)nc2c1ncn2C1OC(CO)C(O)C1O,7.304597854614258,0.1729037279115641,False,285.23499999999996,-1.8409000000000002,4,9,2
Nc1ncnc2c1ncn2C1CCC(CO)O1,7.301153659820557,0.2703349282296651,False,235.247,0.07839999999999986,2,7,2
CCC(C)C(NC(=O)C(C(C)CC)N(C)C(C)=O)C(=O)NC(=O)C(NC(CC(C)C)C(=O)C1(C)CO1)C(C)O,7.297740936279297,0.15618944841949983,False,554.7290000000004,1.1648000000000052,4,8,16
CCC1CN2CCC3(C(=O)Nc4ccccc43)C2CC1/C(=C\OC)C(=O)OC,7.297713279724121,0.20372146400355157,False,384.47600000000006,2.7002000000000006,1,5,4
CCC1CN2CCC3(C(=O)Nc4ccccc43)C2CC1/C(=C\OC)C(=O)OC,7.297713279724121,0.20372146400355157,False,384.47600000000006,2.7002000000000006,1,5,4
Nc1nc(=O)c2ncn(C3CC(O)C(CO)O3)c2[nH]1,7.250739097595215,0.17130829819916987,False,267.245,-1.6575000000000002,4,8,2
CC(C)C1=CC2C(CCC2(C)O)C(C)(O)CC1,7.242507457733154,0.1434269713144641,False,238.37099999999995,2.8908000000000014,2,2,1
O=c1[nH]cnc2c1ncn2C1CC(O)C(CO)O1,7.242321491241455,0.17640159022655857,False,252.23,-1.2397000000000002,3,7,2
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,7.241656303405762,0.20769355697371172,False,331.34700000000015,1.5832999999999997,2,5,3
O=C(/C=C/c1ccccc1)OCC1OC(OC2OC=CC3C(O)C4OC4(CO)C23)C(O)C(O)C1O,7.229795455932617,0.1517383363059421,False,492.47700000000015,-1.3259999999999985,5,11,7
COC(=O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C2C(C)CC(=O)C12O,7.228285789489746,0.14829552710286656,False,404.36800000000017,-2.827699999999998,5,11,4
CCCCCOC(=O)Nc1nc(=O)n(C2OC(C)C(O)C2O)cc1F,7.225785732269287,0.20857555665068767,False,359.35400000000004,0.7602,3,8,6
CC1OC(OC2C(OC(=O)C34CCC(C)(C)CC3C3=CCC5C6(C)CC(O)C(OC7OC(COC8OC(CO)C(O)C(O)C8O)C(O)C(O)C7O)C(CO)(CO)C6CCC5(C)C3(C)CC4O)OCC(O)C2O)C(O)C(O)C1OC1OCC(O)C(O)C1O,7.225231647491455,0.12609308471590075,False,1255.3610000000008,-6.018900000000001,18,29,14
COc1cc(/C=C/C(=O)OCC2OC(OC3OC=CC4C(O)C5OC5(CO)C34)C(O)C(O)C2O)ccc1O,7.213935375213623,0.1705036645967431,False,538.5020000000003,-1.611799999999999,6,13,8
O=C(CC1NCCCC1O)Cn1cnc2cc(Br)c(Cl)cc2c1=O,7.20386266708374,0.19150670086334576,False,414.68700000000007,1.8844999999999994,2,6,4
